datetime,label
202112182200,0
202112182215,0
202112182230,0
202112182245,0
202112182300,0
202112182315,0
202112182330,0
202112182345,0
202112190000,0
202112190015,0
202112190030,0
202112190045,0
202112190100,0
202112190115,0
202112190130,0
202112190145,0
202112190200,0
202112190215,0
202112190230,0
202112190245,0
202112190300,0
202112190315,0
202112190330,0
202112190345,0
202112190400,0
202112190415,0
202112190430,0
202112190445,0
202112190500,0
202112190515,0
202112190530,0
202112190545,0
202112190600,0
202112190615,0
202112190630,0
202112190645,0
202112190700,0
202112190715,0
202112190730,0
202112190745,0
202112190800,0
202112190815,0
202112190830,0
202112190845,0
202112190900,0
202112190915,0
202112190930,0
202112190945,0
202112191000,0
202112191015,0
202112191030,0
202112191045,0
202112191100,0
202112191115,0
202112191130,0
202112191145,0
202112191200,0
202112191215,0
202112191230,0
202112191245,0
202112191300,0
202112191315,0
202112191330,0
202112191345,0
202112191400,0
202112191415,0
202112191430,0
202112191445,0
202112191500,0
202112191515,0
202112191530,0
202112191545,0
202112191600,0
202112191615,0
202112191630,0
202112191645,0
202112191700,0
202112191715,0
202112191730,0
202112191745,0
202112191800,0
202112191815,0
202112191830,0
202112191845,0
202112191900,0
202112191915,0
202112191930,0
202112191945,0
202112192000,0
202112192015,0
202112192030,0
202112192045,0
202112192100,0
202112192115,0
202112192130,0
202112192145,0
202112192200,0
202112192215,0
202112192230,0
202112192245,0
202112192300,0
202112192315,0
202112192330,0
202112192345,0
202112200000,0
202112200015,0
202112200030,0
202112200045,0
202112200100,0
202112200115,0
202112200130,0
202112200145,0
202112200200,0
202112200215,0
202112200230,0
202112200245,0
202112200300,0
202112200315,0
202112200330,0
202112200345,0
202112200400,0
202112200415,0
202112200430,0
202112200445,0
202112200500,0
202112200515,0
202112200530,0
202112200545,0
202112200600,0
202112200615,0
202112200630,0
202112200645,0
202112200700,0
202112200715,0
202112200730,0
202112200745,0
202112200800,0
202112200815,0
202112200830,0
202112200845,0
202112200900,0
202112200915,0
202112200930,0
202112200945,0
202112201000,0
202112201015,0
202112201030,0
202112201045,0
202112201100,0
202112201115,0
202112201130,0
202112201145,0
202112201200,0
202112201215,0
202112201230,0
202112201245,0
202112201300,0
202112201315,0
202112201330,0
202112201345,0
202112201400,0
202112201415,0
202112201430,0
202112201445,0
202112201500,0
202112201515,0
202112201530,0
202112201545,0
202112201600,0
202112201615,0
202112201630,0
202112201645,0
202112201700,0
202112201715,0
202112201730,0
202112201745,0
202112201800,0
202112201815,0
202112201830,0
202112201845,0
202112201900,0
202112201915,0
202112201930,0
202112201945,0
202112202000,0
202112202015,0
202112202030,0
202112202045,0
202112202100,0
202112202115,0
202112202130,0
202112202145,0
202112202200,0
202112202215,0
202112202230,0
202112202245,0
202112202300,0
202112202315,0
202112202330,0
202112202345,0
202112210000,0
202112210015,0
202112210030,0
202112210045,0
202112210100,0
202112210115,0
202112210130,0
202112210145,0
202112210200,1
202112210215,1
202112210230,1
202112210245,1
202112210300,1
202112210315,1
202112210330,1
202112210345,1
202112210400,1
202112210415,1
202112210430,1
202112210445,0
202112210500,0
202112210515,0
202112210530,0
202112210545,0
202112210600,0
202112210615,0
202112210630,0
202112210645,0
202112210700,0
202112210715,0
202112210730,0
202112210745,0
202112210800,0
202112210815,0
202112210830,0
202112210845,0
202112210900,0
202112210915,0
202112210930,0
202112210945,0
202112211000,0
202112211015,0
202112211030,0
202112211045,0
202112211100,0
202112211115,0
202112211130,0
202112211145,0
202112211200,0
202112211215,0
202112211230,0
202112211245,0
202112211300,0
202112211315,0
202112211330,0
202112211345,0
202112211400,0
202112211415,0
202112211430,0
202112211445,0
202112211500,0
202112211515,0
202112211530,0
202112211545,0
202112211600,0
202112211615,0
202112211630,0
202112211645,0
202112211700,0
202112211715,0
202112211730,0
202112211745,0
202112211800,0
202112211815,0
202112211830,0
202112211845,0
202112211900,0
202112211915,0
202112211930,0
202112211945,0
202112212000,0
202112212015,0
202112212030,0
202112212045,0
202112212100,0
202112212115,0
202112212130,0
202112212145,0
202112212200,0
202112212215,0
202112212230,0
202112212245,0
202112212300,0
202112212315,0
202112212330,0
202112212345,0
202112220000,0
202112220015,0
202112220030,0
202112220045,0
202112220100,0
202112220115,0
202112220130,0
202112220145,0
202112220200,0
202112220215,0
202112220230,0
202112220245,0
202112220300,0
202112220315,0
202112220330,0
202112220345,0
202112220400,0
202112220415,0
202112220430,0
202112220445,0
202112220500,0
202112220515,0
202112220530,0
202112220545,0
202112220600,0
202112220615,0
202112220630,0
202112220645,0
202112220700,0
202112220715,0
202112220730,0
202112220745,0
202112220800,0
202112220815,0
202112220830,0
202112220845,0
202112220900,0
202112220915,0
202112220930,0
202112220945,0
202112221000,0
202112221015,0
202112221030,0
202112221045,0
202112221100,0
202112221115,0
202112221130,0
202112221145,0
202112221200,0
202112221215,0
202112221230,0
202112221245,0
202112221300,0
202112221315,0
202112221330,0
202112221345,0
202112221400,0
202112221415,0
202112221430,0
202112221445,0
202112221500,0
202112221515,0
202112221530,0
202112221545,0
202112221600,0
202112221615,0
202112221630,0
202112221645,0
202112221700,0
202112221715,0
202112221730,0
202112221745,0
202112221800,0
202112221815,0
202112221830,0
202112221845,0
202112221900,0
202112221915,0
202112221930,0
202112221945,0
202112222000,0
202112222015,0
202112222030,0
202112222045,0
202112222100,0
202112222115,0
202112222130,0
202112222145,0
202112222200,0
202112222215,0
202112222230,0
202112222245,0
202112222300,0
202112222315,0
202112222330,0
202112222345,0
202112230000,0
202112230015,0
202112230030,0
202112230045,0
202112230100,0
202112230115,0
202112230130,0
202112230145,0
202112230200,0
202112230215,0
202112230230,0
202112230245,0
202112230300,0
202112230315,0
202112230330,0
202112230345,0
202112230400,0
202112230415,0
202112230430,0
202112230445,0
202112230500,0
202112230515,0
202112230530,0
202112230545,0
202112230600,0
202112230615,0
202112230630,0
202112230645,0
202112230700,0
202112230715,0
202112230730,0
202112230745,0
202112230800,0
202112230815,0
202112230830,0
202112230845,0
202112230900,0
202112230915,0
202112230930,0
202112230945,0
202112231000,0
202112231015,0
202112231030,0
202112231045,0
202112231100,0
202112231115,0
202112231130,0
202112231145,0
202112231200,0
202112231215,0
202112231230,0
202112231245,0
202112231300,0
202112231315,0
202112231330,0
202112231345,0
202112231400,0
202112231415,0
202112231430,0
202112231445,0
202112231500,0
202112231515,0
202112231530,0
202112231545,0
202112231600,0
202112231615,0
202112231630,0
202112231645,0
202112231700,0
202112231715,0
202112231730,0
202112231745,0
202112231800,0
202112231815,0
202112231830,0
202112231845,0
202112231900,0
202112231915,0
202112231930,0
202112231945,0
202112232000,0
202112232015,0
202112232030,0
202112232045,0
202112232100,0
202112232115,0
202112232130,0
202112232145,0
202112232200,0
202112232215,0
202112232230,0
202112232245,0
202112232300,0
202112232315,0
202112232330,0
202112232345,0
202112240000,0
202112240015,0
202112240030,0
202112240045,0
202112240100,0
202112240115,0
202112240130,0
202112240145,0
202112240200,0
202112240215,0
202112240230,0
202112240245,0
202112240300,0
202112240315,0
202112240330,0
202112240345,0
202112240400,0
202112240415,0
202112240430,0
202112240445,0
202112240500,0
202112240515,0
202112240530,0
202112240545,0
202112240600,0
202112240615,0
202112240630,0
202112240645,0
202112240700,0
202112240715,0
202112240730,0
202112240745,0
202112240800,0
202112240815,0
202112240830,0
202112240845,0
202112240900,0
202112240915,0
202112240930,0
202112240945,0
202112241000,0
202112241015,0
202112241030,0
202112241045,0
202112241100,0
202112241115,0
202112241130,0
202112241145,0
202112241200,0
202112241215,0
202112241230,0
202112241245,0
202112241300,0
202112241315,0
202112241330,0
202112241345,0
202112241400,0
202112241415,0
202112241430,0
202112241445,0
202112241500,0
202112241515,0
202112241530,0
202112241545,0
202112241600,0
202112241615,0
202112241630,0
202112241645,0
202112241700,0
202112241715,0
202112241730,0
202112241745,0
202112241800,0
202112241815,0
202112241830,0
202112241845,0
202112241900,0
202112241915,0
202112241930,0
202112241945,0
202112242000,0
202112242015,0
202112242030,0
202112242045,0
202112242100,0
202112242115,0
202112242130,0
202112242145,0
202112242200,0
202112242215,1
202112242230,1
202112242245,1
202112242300,1
202112242315,1
202112242330,1
202112242345,1
202112250000,1
202112250015,1
202112250030,1
202112250045,1
202112250100,0
202112250115,0
202112250130,0
202112250145,0
202112250200,0
202112250215,0
202112250230,0
202112250245,0
202112250300,0
202112250315,0
202112250330,0
202112250345,0
202112250400,0
202112250415,0
202112250430,0
202112250445,0
202112250500,0
202112250515,0
202112250530,0
202112250545,0
202112250600,0
202112250615,0
202112250630,0
202112250645,0
202112250700,0
202112250715,0
202112250730,0
202112250745,0
202112250800,0
202112250815,0
202112250830,0
202112250845,0
202112250900,0
202112250915,0
202112250930,0
202112250945,0
202112251000,0
202112251015,0
202112251030,0
202112251045,0
202112251100,0
202112251115,0
202112251130,0
202112251145,0
202112251200,0
202112251215,0
202112251230,0
202112251245,0
202112251300,0
202112251315,0
202112251330,0
202112251345,0
202112251400,0
202112251415,0
202112251430,0
202112251445,0
202112251500,0
202112251515,0
202112251530,0
202112251545,0
202112251600,0
202112251615,0
202112251630,0
202112251645,0
202112251700,0
202112251715,0
202112251730,0
202112251745,0
202112251800,0
202112251815,0
202112251830,0
202112251845,0
202112251900,0
202112251915,0
202112251930,0
202112251945,0
202112252000,0
202112252015,0
202112252030,0
202112252045,0
202112252100,0
202112252115,0
202112252130,0
202112252145,0
202112252200,0
202112252215,0
202112252230,0
202112252245,0
202112252300,0
202112252315,0
202112252330,0
202112252345,0
202112260000,0
202112260015,0
202112260030,0
202112260045,0
202112260100,0
202112260115,0
202112260130,0
202112260145,0
202112260200,0
202112260215,0
202112260230,0
202112260245,0
202112260300,0
202112260315,0
202112260330,0
202112260345,0
202112260400,0
202112260415,0
202112260430,0
202112260445,0
202112260500,0
202112260515,0
202112260530,0
202112260545,0
202112260600,0
202112260615,0
202112260630,0
202112260645,0
202112260700,0
202112260715,0
202112260730,0
202112260745,0
202112260800,0
202112260815,0
202112260830,0
202112260845,0
202112260900,0
202112260915,0
202112260930,0
202112260945,0
202112261000,0
202112261015,0
202112261030,0
202112261045,0
202112261100,0
202112261115,0
202112261130,0
202112261145,0
202112261200,0
202112261215,0
202112261230,0
202112261245,0
202112261300,0
202112261315,0
202112261330,0
202112261345,0
202112261400,0
202112261415,0
202112261430,0
202112261445,0
202112261500,0
202112261515,0
202112261530,0
202112261545,0
202112261600,0
202112261615,0
202112261630,0
202112261645,0
202112261700,0
202112261715,0
202112261730,0
202112261745,0
202112261800,0
202112261815,0
202112261830,0
202112261845,0
202112261900,0
202112261915,0
202112261930,0
202112261945,0
202112262000,0
202112262015,0
202112262030,0
202112262045,0
202112262100,0
202112262115,0
202112262130,0
202112262145,0
202112262200,0
202112262215,0
202112262230,0
202112262245,0
202112262300,0
202112262315,0
202112262330,0
202112262345,0
202112270000,0
202112270015,0
202112270030,0
202112270045,0
202112270100,0
202112270115,0
202112270130,0
202112270145,0
202112270200,0
202112270215,0
202112270230,0
202112270245,0
202112270300,0
202112270315,0
202112270330,0
202112270345,0
202112270400,0
202112270415,0
202112270430,0
202112270445,0
202112270500,0
202112270515,0
202112270530,0
202112270545,0
202112270600,0
202112270615,0
202112270630,0
202112270645,0
202112270700,0
202112270715,0
202112270730,0
202112270745,0
202112270800,0
202112270815,0
202112270830,0
202112270845,0
202112270900,0
202112270915,0
202112270930,0
202112270945,0
202112271000,0
202112271015,0
202112271030,0
202112271045,1
202112271100,1
202112271115,1
202112271130,1
202112271145,1
202112271200,1
202112271215,1
202112271230,1
202112271245,1
202112271300,1
202112271315,1
202112271330,0
202112271345,0
202112271400,0
202112271415,0
202112271430,0
202112271445,0
202112271500,0
202112271515,0
202112271530,0
202112271545,0
202112271600,0
202112271615,0
202112271630,0
202112271645,0
202112271700,0
202112271715,0
202112271730,0
202112271745,0
202112271800,0
202112271815,0
202112271830,0
202112271845,0
202112271900,0
202112271915,0
202112271930,0
202112271945,0
202112272000,0
202112272015,0
202112272030,0
202112272045,0
202112272100,0
202112272115,0
202112272130,0
202112272145,0
202112272200,0
202112272215,0
202112272230,0
202112272245,0
202112272300,0
202112272315,0
202112272330,0
202112272345,0
202112280000,0
202112280015,0
202112280030,0
202112280045,0
202112280100,0
202112280115,0
202112280130,0
202112280145,0
202112280200,0
202112280215,0
202112280230,0
202112280245,0
202112280300,0
202112280315,0
202112280330,0
202112280345,0
202112280400,0
202112280415,0
202112280430,0
202112280445,0
202112280500,0
202112280515,0
202112280530,0
202112280545,0
202112280600,0
202112280615,0
202112280630,0
202112280645,0
202112280700,0
202112280715,0
202112280730,0
202112280745,0
202112280800,0
202112280815,0
202112280830,0
202112280845,0
202112280900,0
202112280915,0
202112280930,0
202112280945,0
202112281000,0
202112281015,0
202112281030,0
202112281045,0
202112281100,0
202112281115,0
202112281130,0
202112281145,0
202112281200,0
202112281215,0
202112281230,0
202112281245,0
202112281300,0
202112281315,0
202112281330,0
202112281345,0
202112281400,0
202112281415,0
202112281430,0
202112281445,0
202112281500,0
202112281515,0
202112281530,0
202112281545,0
202112281600,0
202112281615,0
202112281630,0
202112281645,0
202112281700,0
202112281715,0
202112281730,0
202112281745,0
202112281800,0
202112281815,0
202112281830,0
202112281845,0
202112281900,0
202112281915,0
202112281930,0
202112281945,0
202112282000,0
202112282015,0
202112282030,0
202112282045,0
202112282100,0
202112282115,0
202112282130,0
202112282145,0
202112282200,0
202112282215,0
202112282230,1
202112282245,1
202112282300,1
202112282315,1
202112282330,1
202112282345,1
202112290000,1
202112290015,1
202112290030,1
202112290045,1
202112290100,1
202112290115,0
202112290130,0
202112290145,0
202112290200,0
202112290215,0
202112290230,0
202112290245,0
202112290300,0
202112290315,0
202112290330,0
202112290345,0
202112290400,0
202112290415,0
202112290430,0
202112290445,0
202112290500,0
202112290515,0
202112290530,0
202112290545,0
202112290600,0
202112290615,0
202112290630,0
202112290645,0
202112290700,0
202112290715,0
202112290730,0
202112290745,0
202112290800,0
202112290815,0
202112290830,0
202112290845,0
202112290900,0
202112290915,0
202112290930,0
202112290945,0
202112291000,0
202112291015,0
202112291030,0
202112291045,0
202112291100,0
202112291115,0
202112291130,0
202112291145,0
202112291200,0
202112291215,0
202112291230,0
202112291245,0
202112291300,0
202112291315,0
202112291330,0
202112291345,0
202112291400,0
202112291415,0
202112291430,0
202112291445,0
202112291500,0
202112291515,0
202112291530,0
202112291545,0
202112291600,0
202112291615,0
202112291630,0
202112291645,0
202112291700,0
202112291715,0
202112291730,0
202112291745,0
202112291800,0
202112291815,0
202112291830,0
202112291845,0
202112291900,0
202112291915,0
202112291930,0
202112291945,0
202112292000,0
202112292015,0
202112292030,0
202112292045,0
202112292100,1
202112292115,1
202112292130,1
202112292145,1
202112292200,1
202112292215,1
202112292230,1
202112292245,1
202112292300,1
202112292315,1
202112292330,1
202112292345,0
202112300000,0
202112300015,0
202112300030,0
202112300045,0
202112300100,0
202112300115,0
202112300130,0
202112300145,0
202112300200,0
202112300215,0
202112300230,0
202112300245,0
202112300300,0
202112300315,0
202112300330,0
202112300345,0
202112300400,0
202112300415,0
202112300430,0
202112300445,0
202112300500,0
202112300515,0
202112300530,0
202112300545,0
202112300600,0
202112300615,0
202112300630,0
202112300645,0
202112300700,0
202112300715,0
202112300730,0
202112300745,0
202112300800,0
202112300815,0
202112300830,0
202112300845,0
202112300900,0
202112300915,0
202112300930,0
202112300945,0
202112301000,0
202112301015,0
202112301030,0
202112301045,0
202112301100,0
202112301115,0
202112301130,0
202112301145,0
202112301200,0
202112301215,0
202112301230,0
202112301245,0
202112301300,0
202112301315,0
202112301330,0
202112301345,0
202112301400,0
202112301415,0
202112301430,0
202112301445,0
202112301500,0
202112301515,0
202112301530,0
202112301545,0
202112301600,0
202112301615,0
202112301630,0
202112301645,0
202112301700,0
202112301715,0
202112301730,0
202112301745,0
202112301800,0
202112301815,0
202112301830,0
202112301845,0
202112301900,0
202112301915,0
202112301930,0
202112301945,0
202112302000,0
202112302015,0
202112302030,0
202112302045,0
202112302100,0
202112302115,0
202112302130,0
202112302145,0
202112302200,0
202112302215,0
202112302230,0
202112302245,1
202112302300,1
202112302315,1
202112302330,1
202112302345,1
202112310000,1
202112310015,1
202112310030,1
202112310045,1
202112310100,1
202112310115,1
202112310130,0
202112310145,0
202112310200,0
202112310215,0
202112310230,0
202112310245,0
202112310300,0
202112310315,0
202112310330,0
202112310345,0
202112310400,0
202112310415,0
202112310430,0
202112310445,0
202112310500,0
202112310515,0
202112310530,0
202112310545,0
202112310600,0
202112310615,0
202112310630,0
202112310645,0
202112310700,0
202112310715,0
202112310730,0
202112310745,0
202112310800,0
202112310815,0
202112310830,0
202112310845,0
202112310900,0
202112310915,0
202112310930,0
202112310945,0
202112311000,0
202112311015,0
202112311030,0
202112311045,0
202112311100,0
202112311115,0
202112311130,0
202112311145,0
202112311200,0
202112311215,0
202112311230,0
202112311245,0
202112311300,0
202112311315,0
202112311330,0
202112311345,0
202112311400,0
202112311415,0
202112311430,0
202112311445,0
202112311500,0
202112311515,0
202112311530,0
202112311545,0
202112311600,0
202112311615,0
202112311630,0
202112311645,0
202112311700,0
202112311715,0
202112311730,0
202112311745,0
202112311800,0
202112311815,0
202112311830,0
202112311845,0
202112311900,0
202112311915,0
202112311930,0
202112311945,1
202112312000,1
202112312015,1
202112312030,1
202112312045,1
202112312100,1
202112312115,1
202112312130,1
202112312145,1
202112312200,1
202112312215,1
202112312230,0
202112312245,0
202112312300,0
202112312315,0
202112312330,0
202112312345,0
202201010000,0
202201010015,0
202201010030,0
202201010045,0
202201010100,0
202201010115,0
202201010130,0
202201010145,0
202201010200,0
202201010215,0
202201010230,0
202201010245,0
202201010300,0
202201010315,0
202201010330,0
202201010345,0
202201010400,0
202201010415,0
202201010430,0
202201010445,0
202201010500,0
202201010515,0
202201010530,0
202201010545,0
202201010600,0
202201010615,0
202201010630,0
202201010645,0
202201010700,0
202201010715,0
202201010730,0
202201010745,0
202201010800,0
202201010815,0
202201010830,0
202201010845,0
202201010900,0
202201010915,0
202201010930,0
202201010945,0
202201011000,0
202201011015,0
202201011030,0
202201011045,0
202201011100,0
202201011115,0
202201011130,0
202201011145,0
202201011200,0
202201011215,0
202201011230,0
202201011245,0
202201011300,0
202201011315,0
202201011330,0
202201011345,0
202201011400,0
202201011415,0
202201011430,0
202201011445,0
202201011500,0
202201011515,0
202201011530,0
202201011545,1
202201011600,1
202201011615,1
202201011630,1
202201011645,1
202201011700,1
202201011715,1
202201011730,1
202201011745,1
202201011800,1
202201011815,1
202201011830,0
202201011845,0
202201011900,0
202201011915,0
202201011930,0
202201011945,0
202201012000,0
202201012015,1
202201012030,1
202201012045,1
202201012100,1
202201012115,1
202201012130,1
202201012145,1
202201012200,1
202201012215,1
202201012230,1
202201012245,1
202201012300,0
202201012315,0
202201012330,0
202201012345,0
202201020000,0
202201020015,0
202201020030,0
202201020045,0
202201020100,0
202201020115,0
202201020130,0
202201020145,0
202201020200,0
202201020215,0
202201020230,0
202201020245,0
202201020300,0
202201020315,0
202201020330,0
202201020345,0
202201020400,0
202201020415,0
202201020430,0
202201020445,0
202201020500,0
202201020515,0
202201020530,0
202201020545,0
202201020600,0
202201020615,0
202201020630,0
202201020645,0
202201020700,0
202201020715,0
202201020730,0
202201020745,0
202201020800,0
202201020815,0
202201020830,0
202201020845,0
202201020900,0
202201020915,0
202201020930,0
202201020945,0
202201021000,0
202201021015,0
202201021030,0
202201021045,0
202201021100,0
202201021115,0
202201021130,0
202201021145,0
202201021200,0
202201021215,0
202201021230,0
202201021245,0
202201021300,0
202201021315,0
202201021330,0
202201021345,0
202201021400,0
202201021415,0
202201021430,0
202201021445,0
202201021500,0
202201021515,0
202201021530,0
202201021545,0
202201021600,0
202201021615,0
202201021630,0
202201021645,1
202201021700,1
202201021715,1
202201021730,1
202201021745,1
202201021800,1
202201021815,1
202201021830,1
202201021845,1
202201021900,1
202201021915,1
202201021930,0
202201021945,0
202201022000,0
202201022015,0
202201022030,0
202201022045,0
202201022100,0
202201022115,0
202201022130,0
202201022145,0
202201022200,0
202201022215,0
202201022230,0
202201022245,0
202201022300,0
202201022315,0
202201022330,0
202201022345,0
202201030000,0
202201030015,0
202201030030,0
202201030045,0
202201030100,0
202201030115,0
202201030130,0
202201030145,0
202201030200,0
202201030215,0
202201030230,0
202201030245,0
202201030300,0
202201030315,0
202201030330,0
202201030345,0
202201030400,0
202201030415,0
202201030430,0
202201030445,0
202201030500,0
202201030515,0
202201030530,0
202201030545,0
202201030600,0
202201030615,0
202201030630,0
202201030645,0
202201030700,0
202201030715,0
202201030730,0
202201030745,0
202201030800,0
202201030815,0
202201030830,0
202201030845,0
202201030900,0
202201030915,0
202201030930,0
202201030945,0
202201031000,0
202201031015,0
202201031030,0
202201031045,0
202201031100,0
202201031115,0
202201031130,0
202201031145,0
202201031200,0
202201031215,0
202201031230,0
202201031245,0
202201031300,0
202201031315,0
202201031330,0
202201031345,0
202201031400,0
202201031415,0
202201031430,0
202201031445,0
202201031500,0
202201031515,0
202201031530,0
202201031545,0
202201031600,0
202201031615,0
202201031630,0
202201031645,0
202201031700,0
202201031715,0
202201031730,0
202201031745,0
202201031800,0
202201031815,0
202201031830,0
202201031845,0
202201031900,0
202201031915,0
202201031930,0
202201031945,0
202201032000,0
202201032015,0
202201032030,0
202201032045,0
202201032100,0
202201032115,0
202201032130,0
202201032145,0
202201032200,0
202201032215,0
202201032230,0
202201032245,0
202201032300,0
202201032315,0
202201032330,0
202201032345,0
